"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"60136b8f090564601e099d20","75b12bb9-e5e4-44db-a23b-eead6a11df3f","PHYSICAL","shop-all","pink-magnolias-mini-skirt","Pink Magnolias Mini Skirt","The fashion industry accounts for 10% of our carbon emissions and 85% of the product made winds up in landfills each year. Print-on-demand companies are helping to curb this impact by only producing items as they are ordered. This means consumers enjoy custom-made clothing that expresses their style, all while reducing their carbon footprint.<br />
<br />
So stop settling for mass-produced consumer goods and make more meaningful purchases custom made for you. This benefits not only your style and your wallet, but you are helping to reduce your carbon footprint. <br />
<br />
Feel fantastic in this comfortable, stretchy jersey mini skirt. Whether you&#39;re heading to the mall or for a night on the town, you will look and feel great!<br />
<br />
• Material has a four-way stretch, which means fabric stretches and recovers on the cross and lengthwise grains. <br />
• Elastic waistband <br />
• Made with a smooth, comfortable microfiber yarn <br />
• Meant to sit on hip<br />
• Mid-thigh length<br />
• Precision-cut and hand-sewn after printing<br />
• Fabric: 82% polyester/18% spandex to move with you<br />
<br />
*Garments tend to run a little small, consider sizing up one size","60136B8F0EB6F_XS","Size","XS","","","","","","","","","","","25.00","0.00","No","Unlimited","/pink-magnolias, /womens-bottoms, /womens-dresses-skirts","office wear, casual wear, mini skirt, women's mini skirt, girl's mini skirt, skirt for girls, skirt for women, plus size skirt, businesswear, fitted skirt, stretchy skirt, elastic skirt","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60136b91e4645908fa62d2ef/1612206564933/all-over-print-mini-skirt-white-back-60136b8b6f9d3.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60136b911cde7352c713102e/1612206564928/all-over-print-mini-skirt-white-front-60136b8b6fc80.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018515ae7f34f2efd1252f4/1612206452260/all-over-print-mini-skirt-white-front-601585313620e.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601851637d9c5052c5fbb2a5/1612206461841/all-over-print-mini-skirt-white-back-6015853136318.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018516ab5ab4c51cba8bd95/1612206465758/all-over-print-mini-skirt-white-front-601585313636c.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018517291c77159e8c6bec4/1612206475219/all-over-print-mini-skirt-white-back-60158531363ad.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60185178f5595a302445e0e5/1612206478226/all-over-print-mini-skirt-white-left-60158531363ee.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018517f4118e23c9f3e0a4d/1612206564927/all-over-print-mini-skirt-white-right-601585313642c.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018515029fe1567daa213a9/1612206565420/mini+skirt.png"
"","3ec27fe2-07d8-4b44-8b5b-b5c6e2a4f6c7","","","","","","60136B8F0EB6F_S","Size","S","","","","","","","","","","","25.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","15f41b42-12b0-4bce-be5b-9a9d10f9f2d8","","","","","","60136B8F0EB6F_M","Size","M","","","","","","","","","","","25.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","41d03d7c-4aae-4de6-b098-df05e27e8856","","","","","","60136B8F0EB6F_L","Size","L","","","","","","","","","","","25.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","5e176d6e-993d-49e3-970d-11587d7be713","","","","","","60136B8F0EB6F_XL","Size","XL","","","","","","","","","","","25.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"60136c3de4645908fa62d31c","8307a164-2d55-4280-a74f-5bd473cfcf56","PHYSICAL","shop-all","pink-magnolias-skater-dress","Pink Magnolias Skater Dress","The fashion industry accounts for 10% of our carbon emissions and 85% of the product made winds up in landfills each year. Print-on-demand companies are helping to curb this impact by only producing items as they are ordered. This means consumers enjoy custom-made clothing that expresses their style, all while reducing their carbon footprint.<br />
<br />
So stop settling for mass-produced consumer goods and make more meaningful purchases custom made for you. This benefits not only your style and your wallet, but you are helping to reduce your carbon footprint. <br />
<br />
Dress to impress with this sleeveless skater dress! This sleeveless skater dress has a flattering silhouette while the flared skirt gives it an elegant twist. The soft elastic fabric of this mid-thigh length dress moves with you to keep up with even the most active lifestyle. <br />
<br />
• Smooth and elastic fabric<br />
• Mid-thigh length flared skirt<br />
• Elastic waistline<br />
• Overlock seams, coverstitch hemline<br />
• Printed, cut, and hand-sewn by our expert in-house teams<br />
• Fabric: 82% polyester, 18% spandex to move with you<br />
<br />
*Garments tend to run a little small, consider sizing up one size","60136C3D369ED_XS","Size","XS","","","","","","","","","","","46.00","0.00","No","Unlimited","/womens-plus-sizes, /pink-magnolias, /womens-dresses-skirts","activewear, streetwear, office wear, casual wear, skater dress, women's skater dress, girl's skater dress, dress for girls, dress for women, skater dress plus, skater girl, skater girl dress","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018501c1ecdaa19ff8db15c/1612206322886/Pink-Magnolias-skater-dress_all-over-print-skater-dress-white-600ddc05bbf12.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60185026519cc03c6f9bf664/1612206148512/Pink-Magnolias-skater-dress_all-over-print-skater-dress-white-600ddc05bbff9.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60185032b5ab4c51cba88e21/1612206164500/Pink-Magnolias-skater-dress_all-over-print-skater-dress-white-600ddc05bc0e6.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60185046771dd6651c6cae5c/1612206177543/Pink-Magnolias-skater-dress_all-over-print-skater-dress-white-600ddc05bc074.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018506da2dd910a68ca3131/1612206191947/skater+dress.png"
"","2b2c9324-da43-4b2c-bfc0-1e02885147f8","","","","","","60136C3D369ED_S","Size","S","","","","","","","","","","","46.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","fcf0a49a-3856-4df7-927c-208ab1045c8b","","","","","","60136C3D369ED_M","Size","M","","","","","","","","","","","46.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","da643c01-0674-436b-988c-974e4e4428a9","","","","","","60136C3D369ED_L","Size","L","","","","","","","","","","","46.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c0957ac6-913b-45ff-b1ac-7a5a364533eb","","","","","","60136C3D369ED_XL","Size","XL","","","","","","","","","","","46.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","60d548ef-8e41-411d-92d4-a8590ba46a74","","","","","","60136C3D369ED_2XL","Size","2XL","","","","","","","","","","","48.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","15198c26-3921-4e12-9f4a-7ef09e2b6584","","","","","","60136C3D369ED_3XL","Size","3XL","","","","","","","","","","","48.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"60136ce1e4645908fa62d359","0b06afab-0140-4752-9e86-8d5542c93e81","PHYSICAL","shop-all","pink-magnolias-sleeveless-sheath-dress","Pink Magnolias Sleeveless Sheath Dress","The fashion industry accounts for 10% of our carbon emissions and 85% of the product made winds up in landfills each year. Print-on-demand companies are helping to curb this impact by only producing items as they are ordered. This means consumers enjoy custom-made clothing that expresses their style, all while reducing their carbon footprint.<br />
<br />
So stop settling for mass-produced consumer goods and make more meaningful purchases custom made for you. This benefits not only your style and your wallet, but you are helping to reduce your carbon footprint. <br />
<br />
Make a statement and look fabulous in this all-over printed, fitted dress. This sleeveless sheath dress has a flattering silhouette that never goes out of style. The soft elastic fabric of this moves with you whether you&#39;re at the office or on the dance floor.<br />
<br />
• Made with smooth, comfortable microfiber yarn<br />
• Material has a four-way stretch, which means fabric stretches and recovers on the cross and lengthwise grains.<br />
• Precision-cut and hand-sewn after printing<br />
• Fabric: 82% polyester, 18% spandex to move with you<br />
<br />
*Garments tend to run a little small, consider sizing up one size","60136CE09C12A_XS","Size","XS","","","","","","","","","","","36.50","0.00","No","Unlimited","/pink-magnolias, /womens-dresses-skirts","eveningwear, party dress, office wear, casual wear, sleeveless dress, dress for girls, dress for women, date night dress, sundress, summer dress, plus size dress, plus size sheath, plus size summerdres","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184f0d4118e23c9f3dbcbd/1612206026966/all-over-print-dress-white-front-60143006b0f4b.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184f15519cc03c6f9bc5b7/1612206027225/all-over-print-dress-white-right-front-60143006b11e4.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184f1d9881486731e9a2bf/1612206026967/all-over-print-dress-white-left-front-60143006b119e.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184f289ad010251d5d790f/1612206026972/all-over-print-dress-white-back-60143006b114c.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184f89a2dd910a68ca15f2/1612206027032/sheath+dress.png"
"","6913090c-0b44-4d20-97be-7f38c92e0427","","","","","","60136CE09C12A_S","Size","S","","","","","","","","","","","36.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","a52cfc96-bf1e-41e2-a37d-37fcea7c9f87","","","","","","60136CE09C12A_M","Size","M","","","","","","","","","","","36.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3c02ac59-1014-4300-a678-f3d6a95800e5","","","","","","60136CE09C12A_L","Size","L","","","","","","","","","","","36.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c91ebddd-685c-4bf9-b73c-b179aa92a676","","","","","","60136CE09C12A_XL","Size","XL","","","","","","","","","","","36.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"60136d63e4645908fa62d37a","9936cd72-bba6-4259-8aca-09d6644725cb","PHYSICAL","shop-all","pink-magnolias-one-piece-swimsuit","Pink Magnolias One-Piece Swimsuit","The fashion industry accounts for 10% of our carbon emissions and 85% of the product made winds up in landfills each year. Print-on-demand companies are helping to curb this impact by only producing items as they are ordered. This means consumers enjoy custom-made clothing that expresses their style, all while reducing their carbon footprint.<br />
<br />
So stop settling for mass-produced consumer goods and make more meaningful purchases custom made for you. This benefits not only your style and your wallet, but you are helping to reduce your carbon footprint. <br />
<br />
This one-piece swimsuit for all figures will bring out your best features. Enjoy the smooth fabric and the flattering design, and show it off by the sea or pool! The design graphics are sublimation printed onto each soft, stretchy garment giving you a bold, all-over design. Each suit is hand-cut and sewn in-house after printing. Pair with our matching beach towels and other beach accessories to create a one-of-a-kind look. <br />
<br />
• Coordinating beach towels and other beach accessories<br />
• Chlorine-resistant fabric<br />
• Cheeky fit with a scoop neckline and a low scoop back<br />
• Zig-zag stitching<br />
• Printed, cut, and hand-sewn by our expert in-house teams<br />
• Fabric: 82% polyester, 18% spandex to move when you do<br />
<br />
*Garments tend to run a little small, consider sizing up one size<br />
<br />
**Please note that contact with rough surfaces and velcro fasteners should be avoided since they can pull out the white fibers in the fabric, damaging the suits’ appearance.","60136D6307FF9_XS","Size","XS","","","","","","","","","","","39.00","0.00","No","Unlimited","/womens-plus-sizes, /pink-magnolias, /womens-beachwear","women's swimsuit, one piece swimsuit, one piece for women, swimsuit for women, beachwear, swimwear, surfwear, summer clothes, women's swimwear, girl's swimwear, girl's one piece, girl's beachwear","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184d7b9881486731e95aba/1612205787440/Pink-Magnolias-one-piece_all-over-print-one-piece-swimsuit-white-600ddd3bce188.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184d3ff672cc104300911c/1612205705510/Pink-Magnolias-one-piece_all-over-print-one-piece-swimsuit-white-600ddd3bcde8a.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184d4bf672cc10430095bc/1612205415916/Pink-Magnolias-one-piece_all-over-print-one-piece-swimsuit-white-600ddd3bce0fa.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184d8ea2dd910a68c9b85f/1612205690302/Pink-Magnolias-one-piece_all-over-print-one-piece-swimsuit-white-600ddd3bce476.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184d5adc235d11c5b7d92d/1612205429667/Pink-Magnolias-one-piece_all-over-print-one-piece-swimsuit-white-600ddd3bce3ee.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184d679c94942bf563a0ca/1612205439738/Pink-Magnolias-one-piece_all-over-print-one-piece-swimsuit-white-600ddd3bce20d.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60136d65090564601e099d9a/1612205725220/all-over-print-one-piece-swimsuit-white-front-60136d5fb6e62.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60136d66090564601e099d9b/1612205365654/all-over-print-one-piece-swimsuit-white-back-60136d5fb6f4f.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184d7191c77159e8c6185d/1612205450309/Pink-Magnolias-one-piece_all-over-print-one-piece-swimsuit-white-600ddd3bce089.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184da0f672cc104300a3ee/1612205686463/Pink-Magnolias-one-piece_all-over-print-one-piece-swimsuit-white-600ddd3bce380.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60184e70b5ab4c51cba84050/1612205682963/one+piece.png"
"","81bc8957-ba10-4eda-8eb4-9a85c2453d6f","","","","","","60136D6307FF9_S","Size","S","","","","","","","","","","","39.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","af527289-d693-4ba4-9f6a-5ccaef0f0028","","","","","","60136D6307FF9_M","Size","M","","","","","","","","","","","39.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","5956c295-c218-4870-a079-673672134437","","","","","","60136D6307FF9_L","Size","L","","","","","","","","","","","39.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
